load_id: LOAD00000001, customer_id: CUST00183, route_id: RTE00019, load_date: 2022-01-01, load_type: Dry Van, weight_lbs: 19178, pieces: 13, revenue: 3045.23, fuel_surcharge: 406.72, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00001817, customer_id: CUST00013, route_id: RTE00043, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 20457, pieces: 1, revenue: 2600.3, fuel_surcharge: 249.44, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001818, customer_id: CUST00061, route_id: RTE00001, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 15430, pieces: 18, revenue: 1019.72, fuel_surcharge: 128.63, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001819, customer_id: CUST00167, route_id: RTE00034, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 45000, pieces: 20, revenue: 4428.66, fuel_surcharge: 792.88, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00001820, customer_id: CUST00091, route_id: RTE00030, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 23239, pieces: 2, revenue: 4738.77, fuel_surcharge: 708.51, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001821, customer_id: CUST00094, route_id: RTE00027, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 19662, pieces: 4, revenue: 2878.17, fuel_surcharge: 419.43, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001822, customer_id: CUST00115, route_id: RTE00001, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 14029, pieces: 25, revenue: 1180.31, fuel_surcharge: 128.63, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001823, customer_id: CUST00167, route_id: RTE00002, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 12682, pieces: 4, revenue: 1593.13, fuel_surcharge: 153.34, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001824, customer_id: CUST00191, route_id: RTE00057, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 42414, pieces: 21, revenue: 2400.01, fuel_surcharge: 276.3, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001825, customer_id: CUST00173, route_id: RTE00046, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 44716, pieces: 14, revenue: 6048.89, fuel_surcharge: 499.18, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001826, customer_id: CUST00063, route_id: RTE00015, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 35044, pieces: 14, revenue: 225.94, fuel_surcharge: 13.8, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00001827, customer_id: CUST00022, route_id: RTE00003, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 19518, pieces: 26, revenue: 4568.57, fuel_surcharge: 580.87, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001828, customer_id: CUST00149, route_id: RTE00017, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 10675, pieces: 20, revenue: 1800.66, fuel_surcharge: 384.2, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001829, customer_id: CUST00042, route_id: RTE00036, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 11041, pieces: 9, revenue: 752.18, fuel_surcharge: 86.46, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001830, customer_id: CUST00151, route_id: RTE00011, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 18429, pieces: 21, revenue: 1054.05, fuel_surcharge: 131.28, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001831, customer_id: CUST00199, route_id: RTE00028, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 36598, pieces: 18, revenue: 3496.26, fuel_surcharge: 564.72, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001832, customer_id: CUST00005, route_id: RTE00056, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 34122, pieces: 22, revenue: 3967.68, fuel_surcharge: 309.24, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00001833, customer_id: CUST00037, route_id: RTE00004, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 27547, pieces: 26, revenue: 3605.16, fuel_surcharge: 383.23, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001834, customer_id: CUST00078, route_id: RTE00033, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 21555, pieces: 10, revenue: 407.03, fuel_surcharge: 40.08, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00001835, customer_id: CUST00165, route_id: RTE00042, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 42673, pieces: 9, revenue: 6263.0, fuel_surcharge: 472.14, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001836, customer_id: CUST00061, route_id: RTE00034, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 10870, pieces: 25, revenue: 4486.56, fuel_surcharge: 792.88, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00001837, customer_id: CUST00079, route_id: RTE00038, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 28082, pieces: 16, revenue: 3463.0, fuel_surcharge: 314.64, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001838, customer_id: CUST00086, route_id: RTE00057, load_date: 2022-01-23, load_type: Refrigerated, weight_lbs: 31893, pieces: 9, revenue: 2060.88, fuel_surcharge: 276.3, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001839, customer_id: CUST00145, route_id: RTE00036, load_date: 2022-01-23, load_type: Dry Van, weight_lbs: 18911, pieces: 6, revenue: 755.68, fuel_surcharge: 86.46, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001840, customer_id: CUST00104, route_id: RTE00054, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 37388, pieces: 16, revenue: 3473.9, fuel_surcharge: 295.83, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001841, customer_id: CUST00053, route_id: RTE00003, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 15789, pieces: 17, revenue: 4466.78, fuel_surcharge: 580.87, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001842, customer_id: CUST00140, route_id: RTE00008, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 23340, pieces: 14, revenue: 2033.63, fuel_surcharge: 114.3, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001843, customer_id: CUST00017, route_id: RTE00021, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 16109, pieces: 13, revenue: 4415.48, fuel_surcharge: 590.24, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001844, customer_id: CUST00003, route_id: RTE00045, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 27445, pieces: 9, revenue: 1363.2, fuel_surcharge: 137.31, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00001845, customer_id: CUST00083, route_id: RTE00019, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 42031, pieces: 15, revenue: 2954.17, fuel_surcharge: 406.72, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001846, customer_id: CUST00194, route_id: RTE00056, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 30454, pieces: 10, revenue: 4660.0, fuel_surcharge: 309.24, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001847, customer_id: CUST00144, route_id: RTE00024, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 44144, pieces: 2, revenue: 2822.12, fuel_surcharge: 376.0, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001848, customer_id: CUST00098, route_id: RTE00024, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 41146, pieces: 19, revenue: 2629.35, fuel_surcharge: 376.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001849, customer_id: CUST00072, route_id: RTE00039, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 38289, pieces: 9, revenue: 2477.94, fuel_surcharge: 344.52, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001850, customer_id: CUST00156, route_id: RTE00035, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 32200, pieces: 5, revenue: 2174.9, fuel_surcharge: 344.12, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001851, customer_id: CUST00145, route_id: RTE00006, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 37641, pieces: 21, revenue: 1337.64, fuel_surcharge: 189.0, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00001852, customer_id: CUST00174, route_id: RTE00029, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 40050, pieces: 10, revenue: 6538.86, fuel_surcharge: 891.82, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001853, customer_id: CUST00132, route_id: RTE00012, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 19731, pieces: 19, revenue: 6813.48, fuel_surcharge: 453.91, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001854, customer_id: CUST00054, route_id: RTE00054, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 13930, pieces: 1, revenue: 2682.12, fuel_surcharge: 295.83, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001855, customer_id: CUST00189, route_id: RTE00056, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 30924, pieces: 21, revenue: 4241.83, fuel_surcharge: 309.24, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001856, customer_id: CUST00120, route_id: RTE00021, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 19151, pieces: 15, revenue: 5735.14, fuel_surcharge: 590.24, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001857, customer_id: CUST00181, route_id: RTE00018, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 30110, pieces: 13, revenue: 1570.06, fuel_surcharge: 187.6, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001858, customer_id: CUST00135, route_id: RTE00027, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 35689, pieces: 5, revenue: 2474.49, fuel_surcharge: 419.43, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001859, customer_id: CUST00122, route_id: RTE00035, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 20477, pieces: 9, revenue: 1873.01, fuel_surcharge: 344.12, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00001860, customer_id: CUST00196, route_id: RTE00055, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 20796, pieces: 28, revenue: 3117.55, fuel_surcharge: 357.25, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001861, customer_id: CUST00107, route_id: RTE00034, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 35960, pieces: 23, revenue: 5397.35, fuel_surcharge: 792.88, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001862, customer_id: CUST00088, route_id: RTE00006, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 41678, pieces: 14, revenue: 1622.67, fuel_surcharge: 189.0, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00001863, customer_id: CUST00141, route_id: RTE00031, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 14735, pieces: 7, revenue: 1393.03, fuel_surcharge: 185.6, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001864, customer_id: CUST00121, route_id: RTE00058, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 12493, pieces: 10, revenue: 1058.26, fuel_surcharge: 98.61, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001865, customer_id: CUST00027, route_id: RTE00007, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 38413, pieces: 11, revenue: 3616.34, fuel_surcharge: 504.32, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001866, customer_id: CUST00197, route_id: RTE00022, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 43169, pieces: 15, revenue: 1013.44, fuel_surcharge: 161.53, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001867, customer_id: CUST00126, route_id: RTE00034, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 21418, pieces: 20, revenue: 4856.21, fuel_surcharge: 792.88, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001868, customer_id: CUST00178, route_id: RTE00015, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 26574, pieces: 1, revenue: 243.46, fuel_surcharge: 13.8, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001869, customer_id: CUST00027, route_id: RTE00029, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 36361, pieces: 7, revenue: 6945.31, fuel_surcharge: 891.82, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001870, customer_id: CUST00112, route_id: RTE00040, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 43626, pieces: 17, revenue: 4609.74, fuel_surcharge: 524.7, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001871, customer_id: CUST00133, route_id: RTE00004, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 18553, pieces: 28, revenue: 3589.36, fuel_surcharge: 383.23, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001872, customer_id: CUST00059, route_id: RTE00011, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 35415, pieces: 24, revenue: 860.5, fuel_surcharge: 131.28, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00001873, customer_id: CUST00040, route_id: RTE00010, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 18530, pieces: 12, revenue: 154.46, fuel_surcharge: 15.64, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001874, customer_id: CUST00048, route_id: RTE00032, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 41746, pieces: 7, revenue: 4001.15, fuel_surcharge: 451.8, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001875, customer_id: CUST00022, route_id: RTE00005, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 24234, pieces: 4, revenue: 3733.21, fuel_surcharge: 454.74, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001876, customer_id: CUST00034, route_id: RTE00050, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 22465, pieces: 10, revenue: 1523.07, fuel_surcharge: 170.88, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00001877, customer_id: CUST00097, route_id: RTE00051, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 28849, pieces: 6, revenue: 2981.78, fuel_surcharge: 460.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001878, customer_id: CUST00020, route_id: RTE00040, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 43067, pieces: 25, revenue: 4580.75, fuel_surcharge: 524.7, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001879, customer_id: CUST00164, route_id: RTE00034, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 38048, pieces: 5, revenue: 4261.37, fuel_surcharge: 792.88, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00001880, customer_id: CUST00161, route_id: RTE00039, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 15989, pieces: 13, revenue: 2060.16, fuel_surcharge: 344.52, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001881, customer_id: CUST00166, route_id: RTE00052, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 17136, pieces: 28, revenue: 1218.27, fuel_surcharge: 273.36, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00001882, customer_id: CUST00014, route_id: RTE00046, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 37261, pieces: 22, revenue: 6167.3, fuel_surcharge: 499.18, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00001883, customer_id: CUST00183, route_id: RTE00043, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 36950, pieces: 27, revenue: 2377.15, fuel_surcharge: 249.44, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001884, customer_id: CUST00118, route_id: RTE00028, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 23842, pieces: 20, revenue: 3563.22, fuel_surcharge: 564.72, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001885, customer_id: CUST00014, route_id: RTE00052, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 30832, pieces: 11, revenue: 1262.6, fuel_surcharge: 273.36, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001886, customer_id: CUST00189, route_id: RTE00025, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 43238, pieces: 28, revenue: 5871.14, fuel_surcharge: 565.38, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001887, customer_id: CUST00096, route_id: RTE00005, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 24614, pieces: 16, revenue: 4273.1, fuel_surcharge: 454.74, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00001888, customer_id: CUST00018, route_id: RTE00041, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 38562, pieces: 9, revenue: 3241.26, fuel_surcharge: 255.36, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001889, customer_id: CUST00174, route_id: RTE00007, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 15456, pieces: 20, revenue: 3627.72, fuel_surcharge: 504.32, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00001890, customer_id: CUST00106, route_id: RTE00018, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 44283, pieces: 19, revenue: 1196.54, fuel_surcharge: 187.6, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00001891, customer_id: CUST00195, route_id: RTE00010, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 35321, pieces: 10, revenue: 153.27, fuel_surcharge: 15.64, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00001892, customer_id: CUST00033, route_id: RTE00057, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 37305, pieces: 7, revenue: 2033.83, fuel_surcharge: 276.3, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00001893, customer_id: CUST00064, route_id: RTE00047, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 12008, pieces: 18, revenue: 1007.43, fuel_surcharge: 76.16, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001894, customer_id: CUST00150, route_id: RTE00043, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 33192, pieces: 28, revenue: 2106.08, fuel_surcharge: 249.44, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001895, customer_id: CUST00017, route_id: RTE00039, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 16671, pieces: 13, revenue: 2150.98, fuel_surcharge: 344.52, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001896, customer_id: CUST00198, route_id: RTE00041, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 17005, pieces: 15, revenue: 2999.73, fuel_surcharge: 255.36, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001897, customer_id: CUST00057, route_id: RTE00007, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 29170, pieces: 1, revenue: 3798.87, fuel_surcharge: 504.32, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001898, customer_id: CUST00103, route_id: RTE00002, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 26945, pieces: 17, revenue: 1560.8, fuel_surcharge: 153.34, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001899, customer_id: CUST00051, route_id: RTE00039, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 36608, pieces: 22, revenue: 1981.19, fuel_surcharge: 344.52, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001900, customer_id: CUST00102, route_id: RTE00010, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 13954, pieces: 24, revenue: 129.1, fuel_surcharge: 15.64, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001901, customer_id: CUST00071, route_id: RTE00028, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 36188, pieces: 5, revenue: 4386.78, fuel_surcharge: 564.72, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001902, customer_id: CUST00112, route_id: RTE00024, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 21772, pieces: 14, revenue: 2983.52, fuel_surcharge: 376.0, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00001903, customer_id: CUST00003, route_id: RTE00025, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 11446, pieces: 24, revenue: 4877.44, fuel_surcharge: 565.38, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001904, customer_id: CUST00002, route_id: RTE00014, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 17393, pieces: 2, revenue: 2559.45, fuel_surcharge: 228.76, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00001905, customer_id: CUST00124, route_id: RTE00053, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 17990, pieces: 16, revenue: 1729.16, fuel_surcharge: 209.79, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001906, customer_id: CUST00183, route_id: RTE00007, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 34705, pieces: 14, revenue: 4061.66, fuel_surcharge: 504.32, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001907, customer_id: CUST00140, route_id: RTE00045, load_date: 2022-01-24, load_type: Dry Van, weight_lbs: 29944, pieces: 26, revenue: 1193.41, fuel_surcharge: 137.31, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001908, customer_id: CUST00068, route_id: RTE00002, load_date: 2022-01-24, load_type: Refrigerated, weight_lbs: 19821, pieces: 11, revenue: 1242.88, fuel_surcharge: 153.34, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001909, customer_id: CUST00156, route_id: RTE00040, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 15490, pieces: 11, revenue: 4198.48, fuel_surcharge: 524.7, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00001910, customer_id: CUST00003, route_id: RTE00015, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 38169, pieces: 6, revenue: 275.28, fuel_surcharge: 13.8, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00001911, customer_id: CUST00193, route_id: RTE00050, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 31739, pieces: 3, revenue: 1521.68, fuel_surcharge: 170.88, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00001912, customer_id: CUST00018, route_id: RTE00002, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 26173, pieces: 24, revenue: 1317.14, fuel_surcharge: 153.34, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001913, customer_id: CUST00017, route_id: RTE00024, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 33826, pieces: 19, revenue: 2483.63, fuel_surcharge: 376.0, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001914, customer_id: CUST00001, route_id: RTE00008, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 24032, pieces: 13, revenue: 2011.74, fuel_surcharge: 114.3, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001915, customer_id: CUST00014, route_id: RTE00024, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 11966, pieces: 24, revenue: 2710.46, fuel_surcharge: 376.0, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001916, customer_id: CUST00139, route_id: RTE00015, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 33258, pieces: 4, revenue: 286.33, fuel_surcharge: 13.8, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001917, customer_id: CUST00142, route_id: RTE00037, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 37022, pieces: 27, revenue: 3774.27, fuel_surcharge: 537.81, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001918, customer_id: CUST00029, route_id: RTE00011, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 14077, pieces: 17, revenue: 1018.12, fuel_surcharge: 131.28, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001919, customer_id: CUST00065, route_id: RTE00005, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 43690, pieces: 26, revenue: 4546.19, fuel_surcharge: 454.74, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001920, customer_id: CUST00185, route_id: RTE00058, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 16556, pieces: 28, revenue: 1339.52, fuel_surcharge: 98.61, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00001921, customer_id: CUST00081, route_id: RTE00044, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 20911, pieces: 9, revenue: 6195.23, fuel_surcharge: 814.37, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001922, customer_id: CUST00178, route_id: RTE00023, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 34431, pieces: 13, revenue: 2528.52, fuel_surcharge: 216.92, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00001923, customer_id: CUST00058, route_id: RTE00044, load_date: 2022-01-25, load_type: Refrigerated, weight_lbs: 31455, pieces: 23, revenue: 7378.75, fuel_surcharge: 814.37, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001924, customer_id: CUST00174, route_id: RTE00040, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 30358, pieces: 4, revenue: 4638.23, fuel_surcharge: 524.7, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00001925, customer_id: CUST00027, route_id: RTE00016, load_date: 2022-01-25, load_type: Dry Van, weight_lbs: 21576, pieces: 23, revenue: 7833.19, fuel_surcharge: 463.93, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
